CONTAINER ID,NAME,  CPU %,  MEM USAGE / LIMIT,  MEM %,  NET I/O,  BLOCK I/O,  PIDS
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.25kB / 2.47kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.25kB / 2.47kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.25kB / 2.47kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.32kB / 2.54kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.47kB / 2.62kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.47kB / 2.62kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.54kB / 2.69kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.54kB / 2.69kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.54kB / 2.69kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.00%,  11.39MiB / 2GiB, 0.56%,  4.54kB / 2.69kB,0B / 0B, 8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.01%,  11.39MiB / 2GiB, 0.56%,  4.05kB / 2.34kB,0B / 0B,8
28ccc0b968f5,dev-peer0.org1.example.com-smallbank-v0,0.02%,  11.39MiB / 2GiB, 0.56%,  4.32kB / 2.54kB,0B / 0B, 8
44c9f0f8b0e1,ecstatic_grothendieck,171.72%,125.1MiB / 15.63GiB,0.78%,  876B / 0B,0B / 34.9MB,18
44c9f0f8b0e1,ecstatic_grothendieck,176.09%,132MiB / 15.63GiB,  0.82%,  876B / 0B,0B / 18.7MB,31
44c9f0f8b0e1,ecstatic_grothendieck,192.24%,187.6MiB / 15.63GiB,1.17%,  876B / 0B,0B / 34.9MB,25
44c9f0f8b0e1,ecstatic_grothendieck,199.38%,111MiB / 15.63GiB,  0.69%,  736B / 0B,0B / 160kB,36
44c9f0f8b0e1,ecstatic_grothendieck,199.55%,106.3MiB / 15.63GiB,0.66%,  646B / 0B,0B / 0B,34
44c9f0f8b0e1,ecstatic_grothendieck,201.03%,156.5MiB / 15.63GiB,0.98%,  806B / 0B,0B / 160kB,33
4afa6b9ef468,adoring_spence,  127.24%,251.9MiB / 15.63GiB,1.57%,  766B / 0B,0B / 16.5MB,19
4afa6b9ef468,adoring_spence,  184.30%,85.66MiB / 15.63GiB,0.54%,  696B / 0B,0B / 16.5MB,35
4afa6b9ef468,adoring_spence,  199.13%,170.2MiB / 15.63GiB,1.06%,  766B / 0B,0B / 16.5MB,37
4afa6b9ef468,adoring_spence,  200.65%,107.5MiB / 15.63GiB,0.67%,  696B / 0B,0B / 16.5MB,30
4afa6b9ef468,adoring_spence,  203.31%,141.6MiB / 15.63GiB,0.88%,  766B / 0B,0B / 16.5MB,30
4afa6b9ef468,adoring_spence,  204.58%,126.9MiB / 15.63GiB,0.79%,  536B / 0B,0B / 4.1kB,35
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.2kB / 2.44kB, 0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.36kB / 2.48kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.36kB / 2.48kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.36kB / 2.48kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.42kB / 2.54kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.46kB / 2.58kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.46kB / 2.58kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.46kB / 2.58kB,0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.53kB / 2.65kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.57kB / 2.69kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.64kB / 2.69kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.64kB / 2.69kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.71kB / 2.76kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.71kB / 2.76kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.71kB / 2.76kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.71kB / 2.76kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.77kB / 2.83kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.86kB / 2.91kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.86kB / 2.91kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.86kB / 2.91kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.92kB / 2.98kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.92kB / 2.98kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.92kB / 2.98kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0,0.00%,  7.266MiB / 2GiB, 0.35%,  4.92kB / 2.98kB,0B / 0B, 7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  3.96kB / 2.3kB, 0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  3.96kB / 2.3kB, 0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  3.96kB / 2.3kB, 0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  4.09kB / 2.37kB,0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  4.09kB / 2.37kB,0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.00%,  7.266MiB / 2GiB, 0.35%,  4.09kB / 2.37kB,0B / 0B,7
4e83d6c5a03d,dev-peer0.org2.example.com-simple-v0, 0.01%,  7.266MiB / 2GiB, 0.35%,  3.85kB / 2.26kB,0B / 0B,7
532aa71cb911,keen_ride,168.67%,137.6MiB / 15.63GiB,0.86%,  766B / 0B,0B / 30.8MB,18
532aa71cb911,keen_ride,189.36%,116.8MiB / 15.63GiB,0.73%,  696B / 0B,0B / 160kB,37
532aa71cb911,keen_ride,191.17%,81.18MiB / 15.63GiB,0.51%,  536B / 0B,0B / 0B,34
532aa71cb911,keen_ride,191.25%,105.9MiB / 15.63GiB,0.66%,  696B / 0B,0B / 160kB,36
532aa71cb911,keen_ride,199.90%,70.02MiB / 15.63GiB,0.44%,  766B / 0B,0B / 30.8MB,18
532aa71cb911,keen_ride,217.29%,109.4MiB / 15.63GiB,0.68%,  766B / 0B,0B / 19.2MB,35
58c17ef91c51,peer0.org2.example.com,  1.24%,  187MiB / 15.63GiB,  1.17%,  141kB / 77.7kB, 0B / 283kB, 13
58c17ef91c51,peer0.org2.example.com,  1.53%,  187.7MiB / 15.63GiB,1.17%,  761kB / 576kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.54%,  187.6MiB / 15.63GiB,1.17%,  728kB / 536kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.63%,  187.5MiB / 15.63GiB,1.17%,  602kB / 384kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.64%,  187.5MiB / 15.63GiB,1.17%,  602kB / 384kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.64%,  187.7MiB / 15.63GiB,1.17%,  799kB / 624kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.72%,  187.6MiB / 15.63GiB,1.17%,  656kB / 446kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.75%,  187.8MiB / 15.63GiB,1.17%,  903kB / 752kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.84%,  187.8MiB / 15.63GiB,1.17%,  943kB / 801kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.96%,  187.7MiB / 15.63GiB,1.17%,  840kB / 673kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  1.96%,  187MiB / 15.63GiB,  1.17%,  141kB / 77.7kB, 0B / 283kB, 13
58c17ef91c51,peer0.org2.example.com,  2.01%,  187.8MiB / 15.63GiB,1.17%,  871kB / 713kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  2.07%,  187.6MiB / 15.63GiB,1.17%,  696kB / 496kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  2.11%,  187.9MiB / 15.63GiB,1.17%,  1.02MB / 892kB, 0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  2.15%,  187.9MiB / 15.63GiB,1.17%,  1.02MB / 892kB, 0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  2.34%,  187.8MiB / 15.63GiB,1.17%,  982kB / 850kB,  0B / 717kB, 14
58c17ef91c51,peer0.org2.example.com,  2.45%,  187.5MiB / 15.63GiB,1.17%,  602kB / 384kB,  0B / 717kB, 14
