CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0a8da407b1db   orderer0.example.com                      0.07%     29.07MiB / 15.63GiB   0.18%     2.43MB / 4.52MB   0B / 4.83MB   14
7814296b38fa   ca.org1.example.com                       0.00%     14.57MiB / 15.63GiB   0.09%     3.41kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com            0.62%     310.8MiB / 15.63GiB   1.94%     1.81MB / 15.5MB   0B / 6.14MB   45
412d4e23e7ac   ca.org2.example.com                       0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com            1.17%     357.8MiB / 15.63GiB   2.24%     1.85MB / 16MB     0B / 6.15MB   45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
7814296b38fa   ca.org1.example.com              0.00%     14.57MiB / 15.63GiB   0.09%     3.41kB / 5.93kB   0B / 446kB    9
412d4e23e7ac   ca.org2.example.com              0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com   2.34%     263MiB / 15.63GiB     1.64%     1.85MB / 16MB     0B / 6.15MB   45
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
7814296b38fa   ca.org1.example.com   0.00%     14.57MiB / 15.63GiB   0.09%     3.41kB / 5.93kB   0B / 446kB   9
412d4e23e7ac   ca.org2.example.com   0.00%     12.46MiB / 15.63GiB   0.08%     3.8kB / 5.89kB    0B / 446kB   9
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
7814296b38fa   ca.org1.example.com   0.00%     14.57MiB / 15.63GiB   0.09%     3.54kB / 5.93kB   0B / 446kB   9
412d4e23e7ac   ca.org2.example.com   0.00%     12.46MiB / 15.63GiB   0.08%     3.93kB / 5.89kB   0B / 446kB   9
CONTAINER ID   NAME      CPU %     MEM USAGE / LIMIT   MEM %     NET I/O   BLOCK I/O   PIDS
CONTAINER ID   NAME      CPU %     MEM USAGE / LIMIT   MEM %     NET I/O   BLOCK I/O   PIDS
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
9b029dc86e8f   peer0.org1.example.com           1.82%     14MiB / 15.63GiB      0.09%     3.27kB / 1.72kB   0B / 57.3kB   12
11ca95eb8372   peer0.org2.example.com           1.75%     15.72MiB / 15.63GiB   0.10%     3.15kB / 1.49kB   0B / 57.3kB   13
bd60e2a54b27   orderer0.example.com             0.20%     18.21MiB / 15.63GiB   0.11%     6.12kB / 2.39kB   0B / 123kB    14
b7229fbfee96   couchdb.peer0.org1.example.com   0.49%     39.67MiB / 15.63GiB   0.25%     2.69kB / 2.56kB   0B / 442kB    45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     2.98kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     2.98kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com   0.49%     38.83MiB / 15.63GiB   0.24%     2.87kB / 2.4kB    0B / 438kB    45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
9b029dc86e8f   peer0.org1.example.com           6.57%     28.95MiB / 15.63GiB   0.18%     39.3kB / 22.2kB   0B / 127kB   14
11ca95eb8372   peer0.org2.example.com           5.68%     24.07MiB / 15.63GiB   0.15%     38.8kB / 22.1kB   0B / 127kB   13
bd60e2a54b27   orderer0.example.com             0.11%     18.21MiB / 15.63GiB   0.11%     6.12kB / 2.39kB   0B / 123kB   14
b7229fbfee96   couchdb.peer0.org1.example.com   16.32%    40.58MiB / 15.63GiB   0.25%     21.1kB / 19.4kB   0B / 618kB   45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.06kB / 5.89kB   0B / 446kB   9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.07kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com   14.80%    40.14MiB / 15.63GiB   0.25%     21.3kB / 18.9kB   0B / 614kB   45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
9b029dc86e8f   peer0.org1.example.com           1.77%     28.94MiB / 15.63GiB   0.18%     39.3kB / 22.2kB   0B / 127kB   14
11ca95eb8372   peer0.org2.example.com           1.72%     24.04MiB / 15.63GiB   0.15%     39.3kB / 22.1kB   0B / 127kB   13
bd60e2a54b27   orderer0.example.com             0.05%     18.2MiB / 15.63GiB    0.11%     9.05kB / 19.8kB   0B / 123kB   14
b7229fbfee96   couchdb.peer0.org1.example.com   2.21%     40.47MiB / 15.63GiB   0.25%     21.1kB / 19.4kB   0B / 618kB   45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.06kB / 5.89kB   0B / 446kB   9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.07kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com   2.16%     39.9MiB / 15.63GiB    0.25%     21.4kB / 19.3kB   0B / 614kB   45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
9b029dc86e8f   peer0.org1.example.com           1.27%     29.21MiB / 15.63GiB   0.18%     71.6kB / 32.8kB   0B / 180kB   14
11ca95eb8372   peer0.org2.example.com           1.78%     28.25MiB / 15.63GiB   0.18%     70.2kB / 32.7kB   0B / 180kB   13
bd60e2a54b27   orderer0.example.com             0.06%     18.21MiB / 15.63GiB   0.11%     15.4kB / 24kB     0B / 123kB   14
b7229fbfee96   couchdb.peer0.org1.example.com   1.88%     40.68MiB / 15.63GiB   0.25%     23.7kB / 22.5kB   0B / 766kB   45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.15kB / 5.89kB   0B / 446kB   9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.15kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com   0.72%     40.32MiB / 15.63GiB   0.25%     23.6kB / 21.9kB   0B / 762kB   45
5dd9c439be70   infallible_faraday               161.95%   85.29MiB / 15.63GiB   0.53%     486B / 0B         0B / 0B      34
af5a736e3812   friendly_driscoll                153.23%   86.95MiB / 15.63GiB   0.54%     536B / 0B         131kB / 0B   36
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                163.21%   202.6MiB / 15.63GiB   1.27%     626B / 0B         131kB / 7.99MB   38
5dd9c439be70   infallible_faraday               139.95%   129.1MiB / 15.63GiB   0.81%     736B / 0B         0B / 8.02MB      26
9b029dc86e8f   peer0.org1.example.com           1.17%     29.21MiB / 15.63GiB   0.18%     71.6kB / 32.9kB   0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.34%     28.25MiB / 15.63GiB   0.18%     70.2kB / 32.8kB   0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.05%     18.21MiB / 15.63GiB   0.11%     15.5kB / 24kB     0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   1.51%     40.71MiB / 15.63GiB   0.25%     23.7kB / 22.5kB   0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.15kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   0.43%     40.33MiB / 15.63GiB   0.25%     23.6kB / 21.9kB   0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                147.18%   82.05MiB / 15.63GiB   0.51%     696B / 0B         131kB / 8.14MB   36
5dd9c439be70   infallible_faraday               147.65%   113.6MiB / 15.63GiB   0.71%     806B / 0B         0B / 8.02MB      35
9b029dc86e8f   peer0.org1.example.com           1.25%     29.21MiB / 15.63GiB   0.18%     71.8kB / 32.9kB   0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.12%     28.25MiB / 15.63GiB   0.18%     70.3kB / 32.9kB   0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.08%     18.21MiB / 15.63GiB   0.11%     15.5kB / 24kB     0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   0.60%     40.71MiB / 15.63GiB   0.25%     23.9kB / 22.6kB   0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   0.87%     40.35MiB / 15.63GiB   0.25%     23.7kB / 22kB     0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                166.34%   190MiB / 15.63GiB     1.19%     696B / 0B         131kB / 8.15MB   36
5dd9c439be70   infallible_faraday               145.15%   145MiB / 15.63GiB     0.91%     806B / 0B         0B / 8.02MB      33
9b029dc86e8f   peer0.org1.example.com           1.32%     29.21MiB / 15.63GiB   0.18%     71.8kB / 32.9kB   0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.61%     28.25MiB / 15.63GiB   0.18%     70.3kB / 32.9kB   0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.08%     18.21MiB / 15.63GiB   0.11%     15.5kB / 24kB     0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   1.39%     40.71MiB / 15.63GiB   0.25%     23.9kB / 22.6kB   0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   2.30%     40.35MiB / 15.63GiB   0.25%     23.7kB / 22kB     0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                195.30%   145.8MiB / 15.63GiB   0.91%     766B / 0B         131kB / 8.15MB   36
5dd9c439be70   infallible_faraday               192.04%   172.3MiB / 15.63GiB   1.08%     876B / 0B         0B / 8.02MB      35
9b029dc86e8f   peer0.org1.example.com           1.60%     29.21MiB / 15.63GiB   0.18%     71.9kB / 33.1kB   0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.55%     28.25MiB / 15.63GiB   0.18%     70.5kB / 33kB     0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.09%     18.21MiB / 15.63GiB   0.11%     15.7kB / 24.2kB   0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   0.65%     40.71MiB / 15.63GiB   0.25%     23.9kB / 22.6kB   0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   0.90%     40.35MiB / 15.63GiB   0.25%     23.8kB / 22kB     0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                195.83%   104.6MiB / 15.63GiB   0.65%     766B / 0B         131kB / 8.15MB   31
5dd9c439be70   infallible_faraday               197.46%   121.5MiB / 15.63GiB   0.76%     876B / 0B         0B / 8.02MB      30
9b029dc86e8f   peer0.org1.example.com           1.57%     29.21MiB / 15.63GiB   0.18%     71.9kB / 33.1kB   0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.72%     28.25MiB / 15.63GiB   0.18%     70.5kB / 33kB     0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.06%     18.21MiB / 15.63GiB   0.11%     15.7kB / 24.2kB   0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   0.70%     40.71MiB / 15.63GiB   0.25%     23.9kB / 22.6kB   0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   0.83%     40.37MiB / 15.63GiB   0.25%     23.8kB / 22kB     0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
af5a736e3812   friendly_driscoll                146.85%   241.7MiB / 15.63GiB   1.51%     766B / 0B         131kB / 8.15MB   19
5dd9c439be70   infallible_faraday               122.48%   243.3MiB / 15.63GiB   1.52%     876B / 0B         0B / 8.02MB      19
9b029dc86e8f   peer0.org1.example.com           1.48%     29.22MiB / 15.63GiB   0.18%     72kB / 33.1kB     0B / 180kB       14
11ca95eb8372   peer0.org2.example.com           1.52%     28.25MiB / 15.63GiB   0.18%     70.5kB / 33kB     0B / 180kB       13
bd60e2a54b27   orderer0.example.com             0.08%     18.21MiB / 15.63GiB   0.11%     15.7kB / 24.2kB   0B / 123kB       14
b7229fbfee96   couchdb.peer0.org1.example.com   0.77%     40.71MiB / 15.63GiB   0.25%     24kB / 22.7kB     0B / 766kB       45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB       9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB       9
d92652407083   couchdb.peer0.org2.example.com   0.78%     40.4MiB / 15.63GiB    0.25%     23.8kB / 22kB     0B / 762kB       45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
9b029dc86e8f   peer0.org1.example.com           12.75%    83.98MiB / 15.63GiB   0.52%     72kB / 33.1kB     0B / 180kB   14
11ca95eb8372   peer0.org2.example.com           1.66%     28.25MiB / 15.63GiB   0.18%     70.5kB / 33kB     0B / 180kB   13
bd60e2a54b27   orderer0.example.com             0.08%     18.21MiB / 15.63GiB   0.11%     15.7kB / 24.2kB   0B / 123kB   14
b7229fbfee96   couchdb.peer0.org1.example.com   2.81%     40.71MiB / 15.63GiB   0.25%     24kB / 22.7kB     0B / 766kB   45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB   9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com   0.63%     40.41MiB / 15.63GiB   0.25%     23.8kB / 22.1kB   0B / 762kB   45
CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
9b029dc86e8f   peer0.org1.example.com           2.08%     83.9MiB / 15.63GiB    0.52%     72.1kB / 33.3kB   0B / 180kB   14
11ca95eb8372   peer0.org2.example.com           2.76%     76.8MiB / 15.63GiB    0.48%     70.7kB / 33.2kB   0B / 180kB   14
bd60e2a54b27   orderer0.example.com             0.06%     18.21MiB / 15.63GiB   0.11%     15.8kB / 24.3kB   0B / 123kB   14
b7229fbfee96   couchdb.peer0.org1.example.com   0.74%     40.71MiB / 15.63GiB   0.25%     24.1kB / 22.8kB   0B / 766kB   45
3acb6bc9879c   ca.org1.example.com              0.00%     12.26MiB / 15.63GiB   0.08%     3.22kB / 5.89kB   0B / 446kB   9
c856b14606c6   ca.org2.example.com              0.00%     12.45MiB / 15.63GiB   0.08%     3.22kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com   1.03%     40.41MiB / 15.63GiB   0.25%     23.9kB / 22.2kB   0B / 762kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.01%     7.309MiB / 2GiB       0.36%     3.81kB / 2.42kB   0B / 0B      9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.01%     9.281MiB / 2GiB       0.45%     3.91kB / 2.36kB   0B / 0B      9
9b029dc86e8f   peer0.org1.example.com                  1.82%     83.96MiB / 15.63GiB   0.52%     93.1kB / 46.4kB   0B / 205kB   14
11ca95eb8372   peer0.org2.example.com                  1.76%     76.84MiB / 15.63GiB   0.48%     89.3kB / 44.5kB   0B / 205kB   14
bd60e2a54b27   orderer0.example.com                    0.06%     18.22MiB / 15.63GiB   0.11%     21.5kB / 36.5kB   0B / 143kB   14
b7229fbfee96   couchdb.peer0.org1.example.com          1.43%     41.72MiB / 15.63GiB   0.26%     29.7kB / 31.2kB   0B / 946kB   45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.3kB / 5.89kB    0B / 446kB   9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB   9
d92652407083   couchdb.peer0.org2.example.com          0.62%     41.73MiB / 15.63GiB   0.26%     29.2kB / 29.5kB   0B / 942kB   45
ae2a7ca0ce92   hopeful_fermat                          203.29%   109.6MiB / 15.63GiB   0.68%     736B / 0B         0B / 4.1kB   31
5e1b5a26fe4d   wonderful_chebyshev                     183.06%   107.2MiB / 15.63GiB   0.67%     626B / 0B         0B / 4.1kB   35
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
5e1b5a26fe4d   wonderful_chebyshev                     188.10%   94.46MiB / 15.63GiB   0.59%     696B / 0B         0B / 13.8MB   36
ae2a7ca0ce92   hopeful_fermat                          187.72%   146.8MiB / 15.63GiB   0.92%     806B / 0B         0B / 16.4MB   37
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     3.88kB / 2.42kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.02kB / 2.4kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                  1.26%     83.96MiB / 15.63GiB   0.52%     93.2kB / 46.5kB   0B / 205kB    14
11ca95eb8372   peer0.org2.example.com                  1.80%     76.84MiB / 15.63GiB   0.48%     89.4kB / 44.5kB   0B / 205kB    14
bd60e2a54b27   orderer0.example.com                    0.07%     18.22MiB / 15.63GiB   0.11%     21.6kB / 36.6kB   0B / 143kB    14
b7229fbfee96   couchdb.peer0.org1.example.com          0.57%     41.72MiB / 15.63GiB   0.26%     29.7kB / 31.2kB   0B / 946kB    45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.37kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com          2.57%     42MiB / 15.63GiB      0.26%     29.2kB / 29.5kB   0B / 942kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
5e1b5a26fe4d   wonderful_chebyshev                     188.53%   112MiB / 15.63GiB     0.70%     696B / 0B         0B / 13.8MB   36
ae2a7ca0ce92   hopeful_fermat                          193.18%   123.9MiB / 15.63GiB   0.77%     806B / 0B         0B / 16.4MB   35
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     3.95kB / 2.42kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.09kB / 2.4kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                  1.32%     83.96MiB / 15.63GiB   0.52%     93.2kB / 46.5kB   0B / 205kB    14
11ca95eb8372   peer0.org2.example.com                  1.41%     76.84MiB / 15.63GiB   0.48%     89.4kB / 44.5kB   0B / 205kB    14
bd60e2a54b27   orderer0.example.com                    0.11%     18.22MiB / 15.63GiB   0.11%     21.6kB / 36.6kB   0B / 143kB    14
b7229fbfee96   couchdb.peer0.org1.example.com          0.59%     41.75MiB / 15.63GiB   0.26%     29.7kB / 31.2kB   0B / 946kB    45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.37kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com          0.50%     42.06MiB / 15.63GiB   0.26%     29.2kB / 29.5kB   0B / 942kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
5e1b5a26fe4d   wonderful_chebyshev                     196.06%   216.9MiB / 15.63GiB   1.35%     766B / 0B         0B / 13.8MB   37
ae2a7ca0ce92   hopeful_fermat                          177.92%   179.7MiB / 15.63GiB   1.12%     876B / 0B         0B / 16.4MB   32
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     4.02kB / 2.49kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.16kB / 2.46kB   0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                  1.25%     83.96MiB / 15.63GiB   0.52%     93.5kB / 46.8kB   0B / 205kB    14
11ca95eb8372   peer0.org2.example.com                  1.48%     76.84MiB / 15.63GiB   0.48%     89.7kB / 44.8kB   0B / 205kB    14
bd60e2a54b27   orderer0.example.com                    0.05%     18.22MiB / 15.63GiB   0.11%     21.7kB / 36.7kB   0B / 143kB    14
b7229fbfee96   couchdb.peer0.org1.example.com          0.56%     41.77MiB / 15.63GiB   0.26%     29.8kB / 31.4kB   0B / 946kB    45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.37kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com          0.30%     42.08MiB / 15.63GiB   0.26%     29.3kB / 29.7kB   0B / 942kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
5e1b5a26fe4d   wonderful_chebyshev                     218.14%   110.4MiB / 15.63GiB   0.69%     766B / 0B         0B / 13.8MB   19
ae2a7ca0ce92   hopeful_fermat                          171.17%   75.17MiB / 15.63GiB   0.47%     876B / 0B         0B / 16.4MB   18
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     4.02kB / 2.49kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.16kB / 2.46kB   0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                  1.81%     83.96MiB / 15.63GiB   0.52%     93.5kB / 46.8kB   0B / 205kB    14
11ca95eb8372   peer0.org2.example.com                  1.41%     76.84MiB / 15.63GiB   0.48%     89.7kB / 44.8kB   0B / 205kB    14
bd60e2a54b27   orderer0.example.com                    0.06%     18.22MiB / 15.63GiB   0.11%     21.7kB / 36.7kB   0B / 143kB    14
b7229fbfee96   couchdb.peer0.org1.example.com          1.03%     41.82MiB / 15.63GiB   0.26%     29.8kB / 31.4kB   0B / 946kB    45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.37kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com          1.22%     42.11MiB / 15.63GiB   0.26%     29.3kB / 29.7kB   0B / 942kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
5e1b5a26fe4d   wonderful_chebyshev                     108.57%   365.4MiB / 15.63GiB   2.28%     766B / 0B         0B / 13.8MB   19
ae2a7ca0ce92   hopeful_fermat                          97.76%    458.4MiB / 15.63GiB   2.86%     876B / 0B         0B / 16.4MB   22
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     4.02kB / 2.49kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.16kB / 2.46kB   0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                  1.44%     83.96MiB / 15.63GiB   0.52%     93.5kB / 46.8kB   0B / 205kB    14
11ca95eb8372   peer0.org2.example.com                  1.49%     76.84MiB / 15.63GiB   0.48%     89.7kB / 44.8kB   0B / 205kB    14
bd60e2a54b27   orderer0.example.com                    0.08%     18.22MiB / 15.63GiB   0.11%     21.7kB / 36.7kB   0B / 143kB    14
b7229fbfee96   couchdb.peer0.org1.example.com          3.95%     41.82MiB / 15.63GiB   0.26%     29.8kB / 31.4kB   0B / 946kB    45
3acb6bc9879c   ca.org1.example.com                     0.00%     12.26MiB / 15.63GiB   0.08%     3.37kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                     0.00%     12.45MiB / 15.63GiB   0.08%     3.38kB / 5.9kB    0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com          0.37%     42.13MiB / 15.63GiB   0.26%     29.3kB / 29.7kB   0B / 942kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
5e1b5a26fe4d   wonderful_chebyshev                     0.00%     0B / 0B               0.00%     0B / 0B           0B / 0B      0
ae2a7ca0ce92   hopeful_fermat                          0.00%     0B / 0B               0.00%     0B / 0B           0B / 0B      0
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0   0.00%     7.309MiB / 2GiB       0.36%     4.02kB / 2.49kB   0B / 0B      9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0   0.00%     9.281MiB / 2GiB       0.45%     4.16kB / 2.46kB   0B / 0B      9
9b029dc86e8f   peer0.org1.example.com                  104.07%   98.16MiB / 15.63GiB   0.61%     93.5kB / 46.8kB   0B / 205kB   14
11ca95eb8372   peer0.org2.example.com                  103.79%   119.6MiB / 15.63GiB   0.75%     89.7kB / 44.8kB   0B / 205kB   14
bd60e2a54b27   orderer0.example.com                    0.07%     18.22MiB / 15.63GiB   0.11%     21.7kB / 36.7kB   0B / 143kB   14
